;Messzeit;Messort;Laendercode;Sonnenaufgang;Sonnenuntergang;Temperatur (°C);Luftfeuchtigkeit (%);Bewoelkung (%);Luftdruck (hpa);Windgeschwindigkeit (m/s);Windrichtung (Deg)
0;11.06.19 13:40;Berlin Schoeneberg;DE;04:44;21:28;28,07;54;20;1009;5,1;170.0
0;11.06.19 13:55;Berlin Schoeneberg;DE;04:44;21:28;28,12;57;20;1009;4,1;180.0
0;11.06.19 14:02;Berlin Schoeneberg;DE;04:44;21:28;27,89;57;20;1009;4,1;180.0
0;11.06.19 14:09;Berlin Schoeneberg;DE;04:44;21:28;28,00;57;20;1009;4,1;180.0
0;11.06.19 14:02;Berlin Schoeneberg;DE;04:44;21:28;27,89;57;20;1009;4,1;180.0
0;11.06.19 14:20;Berlin Schoeneberg;DE;04:44;21:28;28,05;57;20;1009;4,1;180.0
0;11.06.19 14:35;Berlin Schoeneberg;DE;04:44;21:28;28,16;57;75;1009;3,6;210.0
0;11.06.19 14:50;Berlin Schoeneberg;DE;04:44;21:28;28,38;57;75;1009;3,6;210.0
0;11.06.19 14:57;Berlin Schoeneberg;DE;04:44;21:28;28,13;58;75;1009;3,6;160.0
0;11.06.19 15:15;Berlin Schoeneberg;DE;04:44;21:28;28,55;58;75;1009;3,6;160.0
0;11.06.19 15:29;Berlin Schoeneberg;DE;04:44;21:28;28,61;54;75;1009;4,1;200.0
0;11.06.19 15:35;Berlin Schoeneberg;DE;04:44;21:28;28,89;54;75;1009;4,1;200.0
0;11.06.19 15:48;Berlin Schoeneberg;DE;04:44;21:28;29,10;54;75;1009;4,1;200.0
0;11.06.19 16:00;Berlin Schoeneberg;DE;04:44;21:28;29,45;54;40;1009;3,1;170.0
0;11.06.19 16:20;Berlin Schoeneberg;DE;04:44;21:28;29,45;54;40;1009;3,1;170.0
0;11.06.19 16:33;Berlin Schoeneberg;DE;04:44;21:28;29,50;51;40;1009;3,1;180.0
0;11.06.19 16:50;Berlin Schoeneberg;DE;04:44;21:28;29,53;51;40;1009;3,1;180.0
0;11.06.19 16:59;Berlin Schoeneberg;DE;04:44;21:28;29,26;51;40;1009;1;
0;11.06.19 17:15;Berlin Schoeneberg;DE;04:44;21:28;29,26;51;40;1009;1;
0;11.06.19 17:25;Berlin Schoeneberg;DE;04:44;21:28;29,33;48;20;1009;2,6;240.0
0;11.06.19 17:40;Berlin Schoeneberg;DE;04:44;21:28;29,71;48;20;1009;2,6;240.0
0;11.06.19 17:55;Berlin Schoeneberg;DE;04:44;21:28;29,19;48;20;1009;1,5;350.0
0;11.06.19 18:05;Berlin Schoeneberg;DE;04:44;21:28;29,43;48;20;1009;1,5;350.0
0;11.06.19 18:25;Berlin Schoeneberg;DE;04:44;21:28;29,28;48;20;1009;2,6;70.0
0;11.06.19 18:40;Berlin Schoeneberg;DE;04:44;21:28;28,83;48;20;1009;2,6;70.0
0;11.06.19 18:55;Berlin Schoeneberg;DE;04:44;21:28;28,83;51;20;1009;2,6;40.0
0;11.06.19 19:05;Berlin Schoeneberg;DE;04:44;21:28;28,87;51;20;1009;2,6;40.0
0;11.06.19 19:20;Berlin Schoeneberg;DE;04:44;21:28;28,61;51;20;1009;2,6;40.0
0;11.06.19 19:35;Berlin Schoeneberg;DE;04:44;21:28;28,43;54;20;1009;2,6;50.0
0;11.06.19 19:45;Berlin Schoeneberg;DE;04:44;21:28;28,36;54;20;1009;2,6;50.0
0;11.06.19 20:00;Berlin Schoeneberg;DE;04:44;21:28;28,36;54;20;1009;2,6;50.0
0;11.06.19 20:20;Berlin Schoeneberg;DE;04:44;21:28;28,02;54;20;1009;2,6;50.0
0;11.06.19 20:35;Berlin Schoeneberg;DE;04:44;21:28;27,70;51;20;1009;2,1;360.0
0;11.06.19 20:50;Berlin Schoeneberg;DE;04:44;21:28;27,50;51;20;1009;2,1;360.0
0;11.06.19 21:00;Berlin Schoeneberg;DE;04:44;21:28;27,24;51;20;1009;2,6;360.0
0;11.06.19 21:20;Berlin Schoeneberg;DE;04:44;21:28;26,69;51;20;1009;2,6;360.0
0;11.06.19 21:35;Berlin Schoeneberg;DE;04:44;21:28;26,62;54;20;1009;2,6;360.0
0;11.06.19 21:45;Berlin Schoeneberg;DE;04:44;21:28;26,22;54;20;1009;2,6;360.0
0;11.06.19 22:05;Berlin Schoeneberg;DE;04:44;21:28;25,78;65;40;1008;4,6;360.0
0;11.06.19 22:20;Berlin Schoeneberg;DE;04:44;21:28;25,40;65;40;1008;4,6;360.0
0;11.06.19 22:31;Berlin Schoeneberg;DE;04:44;21:28;24,62;69;40;1009;3,1;360.0
0;11.06.19 22:50;Berlin Schoeneberg;DE;04:44;21:28;24,43;69;40;1009;3,1;360.0
0;11.06.19 23:00;Berlin Schoeneberg;DE;04:44;21:28;24,22;78;40;1007;3,6;360.0
0;11.06.19 23:20;Berlin Schoeneberg;DE;04:44;21:28;23,85;78;40;1007;3,6;360.0
0;11.06.19 23:30;Berlin Schoeneberg;DE;04:44;21:28;23,71;83;75;1009;2,1;320.0
0;11.06.19 23:40;Berlin Schoeneberg;DE;04:44;21:28;23,42;83;75;1009;2,1;320.0
0;11.06.19 23:55;Berlin Schoeneberg;DE;04:44;21:28;22,29;88;40;1011;11,3;260.0
0;12.06.19 00:05;Berlin Schoeneberg;DE;04:44;21:28;21,26;88;40;1011;11,3;260.0
0;12.06.19 00:20;Berlin Schoeneberg;DE;04:44;21:28;20,78;88;40;1011;11,3;260.0
0;12.06.19 00:32;Berlin Schoeneberg;DE;04:44;21:28;21,19;82;75;1009;6,2;350.0
0;12.06.19 00:50;Berlin Schoeneberg;DE;04:44;21:28;19,75;82;75;1009;6,2;350.0
0;12.06.19 01:05;Berlin Schoeneberg;DE;04:44;21:28;18,78;93;75;1012;3,6;290.0
0;12.06.19 01:19;Berlin Schoeneberg;DE;04:44;21:28;18,67;93;75;1012;3,6;290.0
0;12.06.19 01:35;Berlin Schoeneberg;DE;04:44;21:28;18,32;93;75;1010;5,1;360.0
0;12.06.19 01:47;Berlin Schoeneberg;DE;04:44;21:28;18,27;93;75;1010;5,1;360.0
0;12.06.19 02:00;Berlin Schoeneberg;DE;04:44;21:28;18,12;93;75;1011;4,6;300.0
0;12.06.19 02:05;Berlin Schoeneberg;DE;04:44;21:28;18,21;93;75;1011;4,6;300.0
0;12.06.19 02:10;Berlin Schoeneberg;DE;04:44;21:28;18,37;93;75;1011;4,6;300.0
0;12.06.19 02:25;Berlin Schoeneberg;DE;04:44;21:28;18,32;93;40;1007;5,1;70.0
0;12.06.19 02:40;Berlin Schoeneberg;DE;04:44;21:28;18,56;93;40;1007;5,1;70.0
0;12.06.19 02:55;Berlin Schoeneberg;DE;04:44;21:28;18,60;77;75;1010;10,8;250.0
0;12.06.19 03:09;Berlin Schoeneberg;DE;04:44;21:28;18,46;77;75;1010;10,8;250.0
0;12.06.19 03:25;Berlin Schoeneberg;DE;04:44;21:28;18,30;88;40;1009;1,5;
0;12.06.19 03:40;Berlin Schoeneberg;DE;04:44;21:28;18,19;88;40;1009;1,5;
0;12.06.19 03:51;Berlin Schoeneberg;DE;04:44;21:28;18,15;93;20;1009;2,1;340.0
0;12.06.19 04:10;Berlin Schoeneberg;DE;04:44;21:28;18,05;93;20;1009;2,1;340.0
0;12.06.19 04:25;Berlin Schoeneberg;DE;04:44;21:28;18,00;93;0;1008;1;
0;12.06.19 04:40;Berlin Schoeneberg;DE;04:44;21:28;17,94;93;0;1008;1;
0;12.06.19 04:55;Berlin Schoeneberg;DE;04:44;21:28;17,91;93;0;1008;1,5;60.0
0;12.06.19 05:10;Berlin Schoeneberg;DE;04:44;21:28;17,95;93;0;1008;1,5;60.0
0;12.06.19 05:25;Berlin Schoeneberg;DE;04:44;21:28;17,88;93;0;1008;1;
0;12.06.19 05:40;Berlin Schoeneberg;DE;04:44;21:28;17,88;93;0;1008;1;
0;12.06.19 05:55;Berlin Schoeneberg;DE;04:44;21:28;17,91;93;0;1009;3,2;63.0
0;12.06.19 06:10;Berlin Schoeneberg;DE;04:44;21:28;17,96;93;0;1009;3,2;63.0
0;12.06.19 06:25;Berlin Schoeneberg;DE;04:44;21:28;18,05;93;0;1009;0,5;
0;12.06.19 06:25;Berlin Schoeneberg;DE;04:44;21:28;18,06;93;0;1009;0,5;
0;12.06.19 06:38;Berlin Schoeneberg;DE;04:44;21:28;19,44;93;0;1009;0,5;
0;12.06.19 06:55;Berlin Schoeneberg;DE;04:44;21:28;20,00;88;0;1009;1;
0;12.06.19 07:10;Berlin Schoeneberg;DE;04:44;21:28;19,85;88;0;1009;1;
0;12.06.19 07:25;Berlin Schoeneberg;DE;04:44;21:28;20,13;88;20;1008;1,5;60.0
0;12.06.19 07:40;Berlin Schoeneberg;DE;04:44;21:28;21,07;88;20;1008;1,5;60.0
0;12.06.19 07:52;Berlin Schoeneberg;DE;04:44;21:28;21,76;82;20;1008;1,5;80.0
0;12.06.19 08:10;Berlin Schoeneberg;DE;04:44;21:28;21,07;82;20;1008;1,5;80.0
0;12.06.19 08:25;Berlin Schoeneberg;DE;04:44;21:28;21,15;82;0;1008;2,1;80.0
0;12.06.19 08:35;Berlin Schoeneberg;DE;04:44;21:28;21,66;82;0;1008;2,1;80.0
0;12.06.19 08:55;Berlin Schoeneberg;DE;04:44;21:28;22,38;77;0;1008;3,1;60.0
0;12.06.19 09:10;Berlin Schoeneberg;DE;04:44;21:28;22,92;77;0;1008;3,1;60.0
0;12.06.19 09:15;Berlin Schoeneberg;DE;04:44;21:28;23,08;77;0;1008;3,1;60.0
0;12.06.19 09:28;Berlin Schoeneberg;DE;04:44;21:28;23,49;73;0;1008;3,6;70.0
0;12.06.19 09:40;Berlin Schoeneberg;DE;04:44;21:28;24,45;73;0;1008;3,6;70.0
0;12.06.19 09:50;Berlin Schoeneberg;DE;04:44;21:28;24,91;73;0;1008;3,6;70.0
0;12.06.19 10:05;Berlin Schoeneberg;DE;04:44;21:28;25,60;69;0;1008;3,1;70.0
0;12.06.19 10:20;Berlin Schoeneberg;DE;04:44;21:28;25,79;69;0;1008;3,1;70.0
0;12.06.19 10:35;Berlin Schoeneberg;DE;04:44;21:28;26,56;69;0;1007;4,1;70.0
0;12.06.19 10:47;Berlin Schoeneberg;DE;04:44;21:28;26,68;69;0;1007;4,1;70.0
0;12.06.19 11:05;Berlin Schoeneberg;DE;04:44;21:28;27,32;65;0;1007;3,1;
0;12.06.19 11:20;Berlin Schoeneberg;DE;04:44;21:28;27,41;65;0;1007;3,1;
0;12.06.19 11:30;Berlin Schoeneberg;DE;04:44;21:28;27,47;61;0;1007;3,1;60.0
0;12.06.19 11:50;Berlin Schoeneberg;DE;04:44;21:28;27,98;61;0;1007;3,1;60.0
0;12.06.19 12:05;Berlin Schoeneberg;DE;04:44;21:28;28,27;61;0;1007;3,1;70.0
0;12.06.19 12:20;Berlin Schoeneberg;DE;04:44;21:28;28,52;61;0;1007;3,1;70.0
0;12.06.19 12:35;Berlin Schoeneberg;DE;04:44;21:28;29,27;61;20;1007;3,1;100.0
0;12.06.19 12:45;Berlin Schoeneberg;DE;04:44;21:28;29,68;61;20;1007;3,1;100.0
0;12.06.19 12:55;Berlin Schoeneberg;DE;04:44;21:28;29,52;58;20;1007;4,1;110.0
0;12.06.19 13:10;Berlin Schoeneberg;DE;04:44;21:28;29,83;58;20;1007;4,1;110.0
0;12.06.19 13:25;Berlin Schoeneberg;DE;04:44;21:28;30,18;54;20;1006;3,1;100.0
0;12.06.19 13:40;Berlin Schoeneberg;DE;04:44;21:28;30,71;54;20;1006;3,1;100.0
0;12.06.19 13:55;Berlin Schoeneberg;DE;04:44;21:28;30,82;51;20;1006;3,6;110.0
0;12.06.19 14:10;Berlin Schoeneberg;DE;04:44;21:28;31,04;51;20;1006;3,6;110.0
0;12.06.19 14:20;Berlin Schoeneberg;DE;04:44;21:28;31,19;51;20;1006;3,6;110.0
0;12.06.19 14:35;Berlin Schoeneberg;DE;04:44;21:28;31,58;45;20;1006;4,1;130.0
0;12.06.19 14:50;Berlin Schoeneberg;DE;04:44;21:28;32,14;45;20;1006;4,1;130.0
0;12.06.19 14:55;Berlin Schoeneberg;DE;04:44;21:28;32,04;43;0;1005;4,1;140.0
0;12.06.19 15:05;Berlin Schoeneberg;DE;04:44;21:28;32,24;43;0;1005;4,1;140.0
0;12.06.19 15:20;Berlin Schoeneberg;DE;04:44;21:28;32,52;43;0;1005;4,1;140.0
0;12.06.19 15:35;Berlin Schoeneberg;DE;04:44;21:28;32,75;40;0;1005;4,1;140.0
0;12.06.19 15:50;Berlin Schoeneberg;DE;04:44;21:28;33,27;40;0;1005;4,1;140.0
0;12.06.19 15:55;Berlin Schoeneberg;DE;04:44;21:28;33,26;38;27;1005;3,1;150.0
0;12.06.19 16:10;Berlin Schoeneberg;DE;04:44;21:28;33,44;38;27;1005;3,1;150.0
0;12.06.19 16:25;Berlin Schoeneberg;DE;04:44;21:28;33,47;33;0;1004;4,6;130.0
0;12.06.19 16:40;Berlin Schoeneberg;DE;04:44;21:28;33,36;33;0;1004;4,6;130.0
0;12.06.19 16:54;Berlin Schoeneberg;DE;04:44;21:28;33,63;34;0;1004;3,6;140.0
0;12.06.19 17:10;Berlin Schoeneberg;DE;04:44;21:28;32,95;34;0;1004;3,6;140.0
0;12.06.19 17:25;Berlin Schoeneberg;DE;04:44;21:28;32,72;33;20;1004;3,1;160.0
0;12.06.19 17:38;Berlin Schoeneberg;DE;04:44;21:28;32,31;33;20;1004;3,1;160.0
0;12.06.19 17:47;Berlin Schoeneberg;DE;04:44;21:28;32,03;33;20;1004;3,1;160.0
0;12.06.19 17:55;Berlin Schoeneberg;DE;04:44;21:28;31,78;35;20;1004;4,6;160.0
0;12.06.19 18:10;Berlin Schoeneberg;DE;04:44;21:28;31,13;35;20;1004;4,6;160.0
0;12.06.19 18:21;Berlin Schoeneberg;DE;04:44;21:28;30,74;31;20;1004;5,1;160.0
0;12.06.19 18:32;Berlin Schoeneberg;DE;04:44;21:28;29,73;31;20;1004;5,1;160.0
0;12.06.19 18:50;Berlin Schoeneberg;DE;04:44;21:28;29,12;31;20;1004;5,1;160.0
0;12.06.19 18:55;Berlin Schoeneberg;DE;04:44;21:28;27,73;73;75;1007;12,9;270.0
0;12.06.19 19:15;Berlin Schoeneberg;DE;04:44;21:28;24,36;73;75;1007;12,9;270.0
0;12.06.19 19:24;Berlin Schoeneberg;DE;04:44;21:28;20,16;82;75;1010;17;250.0
0;12.06.19 19:40;Berlin Schoeneberg;DE;04:44;21:28;19,03;82;75;1010;17;250.0
